C1_1,DATE,ARS,AUD,BRL,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HUF,JPY,KRW,MXN,NOK,NZD,PLN,RUB,SAR,SEK,SGD,TRY,ZAR,days
2800,6/28/2010,0.254291163,0.873300003,0.562366438,0.967164757,0.923361034,0.147195196,0.047940937,0.165634213,1.233200008,1.510750014,0.12847443,0.004309323,0.011205737,0.000831947,0.078808417,0.156030582,0.708200005,0.297978218,0.032251822,0.26664889,0.129461569,0.721630886,0.636132316,0.132031503,Monday
2801,6/29/2010,0.254452926,0.853500002,0.553189135,0.951837045,0.922253989,0.147173532,0.047304809,0.163500213,1.217850008,1.505850016,0.128461227,0.004241242,0.011306462,0.000821693,0.077696455,0.153886401,0.693750001,0.293384187,0.031943779,0.266645335,0.128049171,0.716589036,0.630616428,0.13050571,Tuesday
2802,6/30/2010,0.254452926,0.844750003,0.555864369,0.941087898,0.92755774,0.147255887,0.047697408,0.164449341,1.224950002,1.496150002,0.128453802,0.004295071,0.011301351,0.000818197,0.077489345,0.153797648,0.687600002,0.29604192,0.032019468,0.266645335,0.128610747,0.715077407,0.631213508,0.130794182,Wednesday
2803,1/7/2010,0.254129606,0.838450002,0.557103064,0.939628847,0.941930015,0.147462176,0.048324353,0.167122074,1.244800004,1.512350001,0.128453802,0.00433689,0.011486331,0.000813868,0.076728894,0.154223408,0.685650002,0.299056477,0.032081101,0.266645335,0.12942722,0.714668572,0.63181172,0.128591728,Thursday
2804,2/7/2010,0.254129606,0.84585,0.563316809,0.940114694,0.939408173,0.147608012,0.049036434,0.169076,1.259850011,1.518750009,0.128319464,0.0044117,0.011403159,0.000814001,0.076186413,0.155708669,0.6916,0.303448694,0.032189532,0.266645335,0.131344773,0.71751453,0.638977636,0.129910621,Friday
2805,5/7/2010,0.254129606,0.84585,0.562746201,0.940114694,0.939408173,0.14772358,0.049036434,0.169076,1.259850011,1.518750009,0.128399373,0.0044117,0.011403159,0.000817394,0.076186413,0.155708669,0.6916,0.303448694,0.032189532,0.266645335,0.131344773,0.7183392,0.638977636,0.129910621,Monday
2806,6/7/2010,0.254129606,0.854250001,0.561829316,0.952471664,0.945715907,0.147614549,0.04958104,0.169692856,1.264850003,1.522050022,0.128396076,0.004455038,0.011438376,0.00081813,0.076988814,0.157383654,0.696250004,0.308427789,0.032289834,0.26664889,0.131618779,0.719735137,0.643086817,0.13121035,Tuesday
2807,7/7/2010,0.254129606,0.8583,0.565706851,0.950796292,0.948451653,0.147514383,0.049534377,0.169478599,1.263250008,1.520100017,0.12834005,0.004463588,0.011457379,0.000817661,0.077856153,0.156154843,0.698950002,0.308204401,0.032139046,0.26664178,0.131514056,0.719165768,0.642260758,0.13101867,Wednesday
2808,8/7/2010,0.253968254,0.8738,0.566700669,0.959923206,0.951474786,0.147590584,0.049917636,0.170079597,1.267950004,1.51585,0.128373001,0.004518651,0.01129178,0.000826925,0.078154308,0.157168453,0.7069,0.310477048,0.032408818,0.266645335,0.132827703,0.722961249,0.644745326,0.132028016,Thursday
2809,9/7/2010,0.253968254,0.874850004,0.566700669,0.969227041,0.94567119,0.147629804,0.049903935,0.169399648,1.262850004,1.510800022,0.128467828,0.004516814,0.011301351,0.00083612,0.078369292,0.1569908,0.7075,0.310260308,0.032357224,0.266645335,0.133446318,0.725268349,0.644433704,0.132040219,Friday
2810,12/7/2010,0.253968254,0.874150005,0.566315551,0.965204382,0.940955069,0.147682129,0.049684503,0.168811986,1.258500003,1.507600015,0.128598342,0.004521204,0.011296244,0.000831947,0.077954475,0.157269796,0.710800002,0.30975096,0.032461736,0.266645335,0.132969882,0.722935117,0.642983443,0.131381012,Monday
2811,7/13/2010,0.254129606,0.87755,0.569962952,0.96969697,0.948676596,0.147605833,0.04986412,0.169907655,1.266900003,1.51695,0.128589247,0.004554667,0.011353315,0.000824742,0.078721562,0.159448944,0.7149,0.31152648,0.032564274,0.266638225,0.134531561,0.722099866,0.64516129,0.132483671,Tuesday
2812,7/14/2010,0.254129606,0.882700001,0.567343697,0.968616815,0.947777462,0.147636342,0.049780964,0.170840879,1.273050002,1.526000011,0.128643837,0.004569027,0.011303905,0.000831601,0.078638608,0.160387496,0.720950001,0.313342107,0.032679205,0.266638225,0.135584947,0.727378528,0.647983152,0.132720166,Wednesday
2813,7/15/2010,0.254129606,0.877250004,0.5647803,0.960199722,0.959600806,0.14761237,0.050748541,0.173076257,1.289550015,1.53735,0.128673632,0.004610526,0.011435106,0.000831601,0.078179359,0.161201922,0.72175,0.316570904,0.032840291,0.266631116,0.136528091,0.727114084,0.650406504,0.132419638,Thursday
2814,7/16/2010,0.254129606,0.872800004,0.561324726,0.950073631,0.953379731,0.147573159,0.050847889,0.173686496,1.294550013,1.534650011,0.128638045,0.004592106,0.011572065,0.00083091,0.077526592,0.159913007,0.712700003,0.314787125,0.032870625,0.266631116,0.136425648,0.727114084,0.64913989,0.131712393,Friday
2815,7/19/2010,0.254129606,0.866800005,0.560506698,0.947373407,0.950615524,0.147529617,0.051093399,0.173935731,1.296300012,1.521200014,0.128605785,0.004448596,0.011537352,0.000822639,0.077617455,0.158692375,0.70415,0.313337198,0.032749304,0.266631116,0.136180412,0.725794745,0.649350649,0.130493788,Monday
2816,7/20/2010,0.254129606,0.876150003,0.56430224,0.946790381,0.954152951,0.147544854,0.050774308,0.172899701,1.288400005,1.523650019,0.128612401,0.004476276,0.011491611,0.000829394,0.078055482,0.158417096,0.710550003,0.312402374,0.032786885,0.266631116,0.135310673,0.72859745,0.651890482,0.131193136,Tuesday
2817,7/21/2010,0.254129606,0.882150008,0.561924028,0.959324635,0.951655881,0.1475405,0.050647016,0.172004541,1.281650011,1.521250022,0.12858346,0.004506941,0.011470521,0.000830151,0.07766568,0.160074274,0.718100005,0.312744332,0.032848813,0.266631116,0.135607011,0.728066982,0.654022237,0.132803007,Wednesday
2818,7/22/2010,0.254291163,0.892350001,0.568343279,0.962417593,0.959785008,0.147507855,0.051249199,0.17326218,1.290900004,1.526000011,0.12860165,0.004538029,0.011485672,0.000830565,0.078380348,0.161938075,0.72455,0.315457413,0.032878514,0.26664178,0.136715679,0.727590221,0.658761528,0.134302099,Thursday
2819,7/23/2010,0.254291163,0.894100006,0.568860572,0.962186087,0.948946669,0.147542677,0.051023011,0.172013417,1.281900001,1.540250006,0.128662871,0.004452558,0.011456066,0.000834168,0.078639227,0.160864809,0.727050002,0.314891205,0.032858528,0.26664178,0.135481161,0.728916102,0.656167979,0.13390735,Friday
2820,7/26/2010,0.254291163,0.89875,0.566475953,0.969320991,0.954380607,0.147470875,0.051398026,0.173573443,1.293550013,1.547000003,0.128752326,0.004504606,0.011462632,0.00083956,0.078750699,0.161480453,0.72955,0.320841889,0.032976092,0.26664889,0.136559786,0.732493408,0.658436214,0.135723883,Monday
2821,7/27/2010,0.254291163,0.902350002,0.565482922,0.967164757,0.94126506,0.147562271,0.051873946,0.174237276,1.298450006,1.55545002,0.128728293,0.004579488,0.011381744,0.000846382,0.078822083,0.162329757,0.733900004,0.32402307,0.033098883,0.26664889,0.137067979,0.734106592,0.661157025,0.136418204,Tuesday
2822,7/28/2010,0.254129606,0.893050002,0.565355043,0.964506173,0.946700748,0.147496976,0.052482418,0.174629785,1.301350002,1.562150005,0.128755641,0.004599922,0.011422045,0.000844523,0.078759382,0.162641295,0.726650001,0.325346087,0.033089573,0.266656,0.137164804,0.732842329,0.661375661,0.135882489,Wednesday
2823,7/29/2010,0.253968254,0.901850005,0.568084986,0.967539064,0.961307378,0.147575337,0.052760704,0.175604959,1.308450016,1.561750018,0.128751497,0.004616805,0.011479738,0.000842886,0.078794135,0.164109297,0.724250003,0.327316171,0.033142762,0.266663111,0.138293459,0.732815477,0.661594443,0.136701662,Thursday
2824,7/30/2010,0.253774902,0.905550003,0.569703185,0.971250971,0.955703159,0.147601476,0.052562418,0.174867975,1.302950016,1.56615001,0.128751497,0.004585158,0.011540015,0.000845523,0.078934074,0.164679534,0.724250003,0.325584424,0.033008747,0.266663111,0.138322152,0.734214391,0.663790242,0.136845706,Friday
2825,2/8/2010,0.253807107,0.913250007,0.571493885,0.978473581,0.964273661,0.147616728,0.053478796,0.176995849,1.318800016,1.589650005,0.128801247,0.004697372,0.011566042,0.000852878,0.079522863,0.167633352,0.733300005,0.330928586,0.033308352,0.266663111,0.141183114,0.738661545,0.669568129,0.1378987,Monday
2826,3/8/2010,0.254129606,0.912950007,0.568828214,0.976276481,0.962741889,0.147636342,0.053356099,0.177446544,1.322300009,1.595300016,0.128811201,0.004698034,0.011650938,0.000853534,0.07940226,0.167672703,0.73405,0.330431047,0.033599892,0.266659556,0.140999972,0.740082889,0.66822586,0.136864436,Tuesday
2827,4/8/2010,0.254291163,0.914550008,0.569151964,0.980055863,0.951610601,0.147647241,0.053327645,0.176410401,1.314450015,1.58795,0.12879627,0.004679238,0.011586814,0.000855871,0.079773443,0.166719461,0.734450002,0.328893274,0.033616835,0.266659556,0.140010921,0.738443361,0.665557404,0.137593219,Wednesday
2828,5/8/2010,0.254129606,0.912150003,0.570515746,0.984155103,0.954289531,0.147662503,0.053224047,0.176541205,1.315450001,1.58330001,0.128778855,0.004695938,0.011642799,0.000857265,0.079555128,0.166538987,0.725700001,0.329668518,0.033477286,0.266659556,0.139902208,0.739398869,0.665114732,0.138153986,Thursday
2829,6/8/2010,0.254291163,0.915150001,0.568860572,0.973330738,0.965670417,0.147730127,0.053563298,0.178351674,1.32905,1.597300001,0.128802906,0.004750594,0.011745361,0.000860733,0.078621297,0.16778805,0.728700004,0.332944898,0.033591992,0.266659556,0.14116717,0.740631018,0.669680228,0.138734739,Friday
2830,9/8/2010,0.254291163,0.916400007,0.571102227,0.973994351,0.956434413,0.147799997,0.053498823,0.177705116,1.324050013,1.59615001,0.128835265,0.004748338,0.011659768,0.000861995,0.079292709,0.167796496,0.728500003,0.332906104,0.033414084,0.266659556,0.140941347,0.740631018,0.6709158,0.138869601,Monday
2831,10/8/2010,0.254129606,0.908900007,0.569476082,0.963808973,0.944510035,0.147675586,0.052945069,0.175669741,1.308600008,1.57435001,0.128799588,0.004673225,0.011650259,0.000855652,0.079293338,0.165001526,0.720950001,0.329142255,0.033217074,0.266659556,0.138992168,0.739043677,0.666222518,0.1378987,Tuesday
2832,11/8/2010,0.254129606,0.900300003,0.564844103,0.956708921,0.944911651,0.147629804,0.052015605,0.17316767,1.290100001,1.566450024,0.128775538,0.004567253,0.011726079,0.000845881,0.078444293,0.161903991,0.7152,0.322071564,0.032987297,0.266659556,0.13601186,0.735889322,0.65735415,0.136769905,Wednesday
2833,12/8/2010,0.254291163,0.895400007,0.564206725,0.956114351,0.951701166,0.147442608,0.051747781,0.172330599,1.284050005,1.558750013,0.128747353,0.004574879,0.011635348,0.000843028,0.078504644,0.162079808,0.708450004,0.320641283,0.032680807,0.266659556,0.135598736,0.734753857,0.659521847,0.137118724,Thursday
2834,8/13/2010,0.254291163,0.8966,0.564206725,0.963298333,0.949622525,0.147199529,0.051342609,0.17135024,1.2761,1.558300016,0.128689363,0.004542564,0.011580776,0.000844737,0.078619443,0.160970977,0.70945,0.318207853,0.032739654,0.266659556,0.134130965,0.735726898,0.659521847,0.136750267,Friday
2835,8/16/2010,0.254291163,0.895950002,0.569281567,0.957716803,0.962278676,0.14697885,0.051743765,0.172450959,1.2845,1.567400011,0.128666182,0.00459675,0.011716462,0.000842318,0.078907292,0.163084249,0.706350003,0.322809736,0.032770232,0.266659556,0.135850184,0.733191583,0.663570007,0.137529827,Monday
2836,8/17/2010,0.254129606,0.903850001,0.570157934,0.967679505,0.958864704,0.147171366,0.051917037,0.172765281,1.287400016,1.558700011,0.128702613,0.004609038,0.011686339,0.000850196,0.079374529,0.162935445,0.710350005,0.32520854,0.032878514,0.266659556,0.136562583,0.737408746,0.666666667,0.137398497,Tuesday
2837,8/18/2010,0.254129606,0.898750006,0.570776256,0.968945303,0.960245823,0.147227702,0.051826898,0.172532781,1.285400013,1.559000021,0.12867446,0.004634242,0.011716462,0.000851644,0.079226119,0.162429952,0.715100004,0.325679857,0.032886083,0.266659556,0.135985042,0.737898465,0.667111408,0.137470272,Wednesday
2838,8/19/2010,0.253968254,0.895500003,0.569087184,0.964134207,0.971439674,0.147264561,0.05186184,0.172708589,1.286750015,1.563150002,0.128688535,0.004629094,0.01175779,0.000852733,0.078733958,0.162429952,0.710450005,0.325616229,0.032865655,0.266659556,0.135722041,0.738716111,0.663570007,0.137647196,Thursday
2839,8/20/2010,0.253968254,0.887950006,0.569476082,0.952290258,0.964599209,0.147307947,0.051085568,0.170259134,1.268600007,1.550900019,0.128623153,0.004541739,0.011663168,0.000845309,0.078330004,0.15991045,0.701450001,0.319004705,0.032604089,0.266659556,0.134518893,0.738334318,0.659739403,0.136133138,Friday
2840,8/23/2010,0.253807107,0.89295,0.56679703,0.951927653,0.961446015,0.147089107,0.050958011,0.169901882,1.265950005,1.551300002,0.128608266,0.004475975,0.011738467,0.000846095,0.07772363,0.160066588,0.70735,0.315601774,0.032651142,0.266659556,0.134806317,0.737626319,0.655200655,0.136165577,Monday
2841,8/24/2010,0.253646164,0.885300001,0.567279328,0.945224254,0.968945303,0.147076127,0.050983991,0.170280878,1.268100003,1.545300014,0.128597515,0.004458315,0.011905471,0.000839631,0.077186699,0.158785608,0.705400002,0.316110575,0.032385203,0.266659556,0.13392349,0.733514267,0.654022237,0.135556459,Tuesday
2842,8/25/2010,0.253485425,0.878250003,0.567086311,0.939011221,0.971015196,0.147099925,0.050703511,0.169572,1.2627,1.543400015,0.128591728,0.004430366,0.011818934,0.00083612,0.076927811,0.157062307,0.695750005,0.315253543,0.032333161,0.266659556,0.133588041,0.736865375,0.65295462,0.135339974,Wednesday
2843,8/26/2010,0.253485425,0.888750007,0.56724715,0.949081763,0.975704947,0.14707829,0.051299151,0.171051281,1.273750008,1.558100023,0.128588421,0.004498122,0.011816141,0.000840336,0.076464876,0.159255956,0.705750001,0.319933454,0.032552613,0.266659556,0.135372952,0.737707941,0.658111221,0.136990055,Thursday
2844,8/27/2010,0.253485425,0.8947,0.570939195,0.94277364,0.972526137,0.14709127,0.051326798,0.170789818,1.2719,1.548000005,0.128549575,0.004474573,0.011767475,0.000835701,0.07674067,0.15891556,0.7077,0.319739093,0.032589213,0.266659556,0.135538086,0.737898465,0.656598818,0.135891721,Friday
2845,8/30/2010,0.253164557,0.89575,0.568698817,0.948271775,0.976228828,0.147004778,0.051100709,0.170382423,1.2687,1.5475,0.128538009,0.004467646,0.011804285,0.000838926,0.076116824,0.159009056,0.7102,0.318689549,0.032594524,0.26664889,0.135414198,0.738770686,0.656404871,0.136371695,Monday
2846,8/31/2010,0.253164557,0.890050005,0.569865512,0.937866354,0.986241925,0.146832097,0.051351837,0.170747533,1.271050002,1.537000017,0.128519837,0.004424779,0.011909724,0.000834655,0.075451767,0.158901672,0.700500004,0.317894268,0.032493907,0.266645335,0.135693496,0.737191301,0.656491055,0.135274065,Tuesday
2847,1/9/2010,0.253164557,0.90835,0.573033064,0.952335603,0.983332514,0.146864444,0.051872601,0.172204476,1.282,1.54605,0.128569408,0.004504403,0.011826622,0.000844096,0.076346368,0.162020722,0.711,0.323002632,0.032551024,0.266666667,0.137620676,0.739480884,0.660501982,0.137315482,Wednesday
2848,2/9/2010,0.253324889,0.9111,0.577400543,0.950615524,0.987069391,0.146907595,0.051848395,0.172294969,1.28265,1.540000022,0.128617363,0.00450491,0.011860286,0.000847099,0.076617197,0.162443145,0.717,0.322986984,0.032549646,0.266652445,0.137686048,0.742059958,0.662361318,0.137997654,Thursday
2849,3/9/2010,0.253485425,0.9143,0.578068096,0.957670944,0.983719443,0.147002617,0.052039967,0.172741406,1.286050007,1.543550005,0.128637217,0.00451712,0.011856067,0.000850991,0.077210538,0.163120162,0.7194,0.326285565,0.032654661,0.266652445,0.138119639,0.742500743,0.665778961,0.139256371,Friday
2850,6/9/2010,0.253485425,0.9175,0.579441418,0.965810315,0.985124618,0.147301438,0.052091473,0.172911659,1.2874,1.5372,0.128725808,0.004514877,0.01187719,0.000853825,0.077210538,0.163297299,0.72425,0.327225131,0.032660526,0.26664178,0.13841022,0.744490768,0.665557404,0.138542533,Monday
2851,7/9/2010,0.253324889,0.91365,0.579441418,0.957441716,0.989119683,0.147225535,0.051550378,0.170940171,1.27265,1.530400003,0.128726636,0.0044238,0.011943151,0.000849762,0.076573196,0.160945069,0.721,0.322934832,0.032448043,0.266638225,0.136773646,0.741592198,0.660283922,0.137385283,Tuesday
2852,8/9/2010,0.253324889,0.918850007,0.580551524,0.964459661,0.990295108,0.14713239,0.051639556,0.171187442,1.2745,1.548550008,0.128671977,0.004441483,0.011916821,0.00085266,0.076817895,0.161818844,0.723050005,0.323587943,0.032409658,0.266638225,0.13781508,0.743328626,0.660066007,0.138079589,Wednesday
2853,9/9/2010,0.253485425,0.926100007,0.58061894,0.969743988,0.988679618,0.147394797,0.051583617,0.171109818,1.273950005,1.547600021,0.128676944,0.004476777,0.01193816,0.000856604,0.076973406,0.161707633,0.7269,0.323577473,0.032440148,0.266638225,0.137760022,0.745267551,0.662536854,0.139082058,Thursday
2854,10/9/2010,0.253485425,0.9265,0.581733566,0.968523002,0.978329991,0.147743222,0.051474752,0.170927023,1.2726,1.538800003,0.128723322,0.004466878,0.011869436,0.000857854,0.077453934,0.161739018,0.7279,0.322887909,0.032361412,0.266638225,0.138294415,0.745267551,0.664827311,0.139394193,Friday
2855,9/13/2010,0.253324889,0.93605,0.58281851,0.973567639,0.991915886,0.147935559,0.05220569,0.172841427,1.286400007,1.543000024,0.128743209,0.004543596,0.011934598,0.000861475,0.077834337,0.163577773,0.73415,0.327011118,0.032542549,0.266638225,0.139985442,0.747077061,0.669792364,0.140071717,Monday
2856,9/14/2010,0.253164557,0.93985,0.586166471,0.976276481,1.004974624,0.148233794,0.052842951,0.174219063,1.297350016,1.550250021,0.128743209,0.004602886,0.012041664,0.000860807,0.077950221,0.165171861,0.73605,0.330354636,0.032672692,0.266638225,0.141249921,0.747887219,0.670241287,0.14107556,Tuesday
2857,9/15/2010,0.253164557,0.94115,0.579777365,0.97470637,0.998502247,0.148407587,0.052896059,0.174973535,1.30295,1.56355,0.128753154,0.004616912,0.011676787,0.000861401,0.078000078,0.164671398,0.7352,0.330758926,0.032267432,0.266645335,0.14148374,0.747775368,0.670690812,0.141129317,Wednesday
2858,9/16/2010,0.253164557,0.938,0.582750583,0.974279034,0.986631148,0.148590618,0.053112386,0.175941728,1.310200005,1.56430002,0.128741551,0.004630809,0.011672698,0.000858738,0.077919852,0.16400164,0.7251,0.331581478,0.031903015,0.266645335,0.14169725,0.747691502,0.668002672,0.140022684,Thursday
2859,9/17/2010,0.253164557,0.937000008,0.582038298,0.967913662,0.989364333,0.148714364,0.052856916,0.175194247,1.304650011,1.563600017,0.12879627,0.004620965,0.011647545,0.000861698,0.078315895,0.163966682,0.726500001,0.329293994,0.032291919,0.266645335,0.141668142,0.749681385,0.667155914,0.140014842,Friday
2860,9/20/2010,0.253164557,0.948450006,0.579407845,0.97210071,0.995123893,0.149055732,0.053057435,0.175689802,1.308400009,1.557750006,0.128799588,0.004662439,0.011661808,0.000861104,0.078326323,0.165319314,0.731800004,0.332060435,0.032159511,0.266645335,0.142984808,0.749793807,0.669971861,0.140481994,Monday
2861,9/21/2010,0.253164557,0.947850004,0.582716625,0.970402717,0.99626401,0.149184706,0.053202809,0.176211454,1.312700017,1.554200013,0.128817839,0.004692192,0.011719208,0.000861104,0.078582991,0.166055031,0.729900001,0.332667997,0.032212551,0.266645335,0.143655457,0.75001875,0.669366445,0.140385358,Tuesday
2862,9/22/2010,0.253004428,0.956600005,0.58129396,0.972620727,1.01497082,0.149184706,0.054510766,0.180018002,1.34135001,1.566200001,0.128854356,0.004810583,0.011837121,0.000861104,0.079130827,0.169906212,0.738100005,0.339668144,0.0322139,0.266645335,0.14622876,0.753012048,0.673491379,0.142369021,Wednesday
2863,9/23/2010,0.253004428,0.95185,0.581496773,0.965950254,1.015795622,0.149184706,0.054071591,0.178954903,1.3333,1.571750019,0.128854356,0.004756016,0.0118631,0.000861104,0.079133958,0.168385603,0.7308,0.335908633,0.032196787,0.266645335,0.145089448,0.753465943,0.672675905,0.141344754,Thursday
2864,9/24/2010,0.252525253,0.959200006,0.584316934,0.974136671,1.016983627,0.149184706,0.054728546,0.180923433,1.347850001,1.580850013,0.128856846,0.004854015,0.011873664,0.000865651,0.079692705,0.170085383,0.734450002,0.340587855,0.032512395,0.266645335,0.146763139,0.753409177,0.676956404,0.142559804,Friday
2865,9/27/2010,0.251730648,0.96195,0.58503481,0.974041786,1.016673444,0.149494708,0.054868179,0.180910341,1.34705,1.583800007,0.128901693,0.004857788,0.011872959,0.000870928,0.079796996,0.169501581,0.7346,0.340965273,0.032711809,0.266638225,0.146188144,0.756343834,0.678449065,0.142857143,Monday
2866,9/28/2010,0.251730648,0.964850003,0.584658559,0.968851427,1.02312257,0.149432158,0.055091866,0.181791739,1.354550011,1.580550005,0.128869301,0.004883051,0.011914691,0.000872372,0.079948194,0.170209869,0.737800001,0.340866483,0.032854587,0.266638225,0.147228786,0.756029334,0.681663258,0.142561836,Tuesday
2867,9/29/2010,0.252365931,0.968800009,0.586407084,0.968569907,1.024905196,0.149499178,0.05529903,0.182501734,1.359800009,1.579750006,0.128904186,0.004900159,0.011956002,0.000875657,0.079832033,0.170639728,0.736950001,0.34186281,0.032860687,0.266645335,0.148373456,0.75889808,0.686813187,0.143073797,Wednesday
2868,9/30/2010,0.252557141,0.968950007,0.590597685,0.975514584,1.025062785,0.149229231,0.055558642,0.1831787,1.365050016,1.576400006,0.128849375,0.004934616,0.011988252,0.000877039,0.079426856,0.170910955,0.736300001,0.343394801,0.032733224,0.266652445,0.148837209,0.760225027,0.691323885,0.143061516,Thursday
2869,1/10/2010,0.252525253,0.970200006,0.595167242,0.976991842,1.025325541,0.149229231,0.056151384,0.184461005,1.374650016,1.580950008,0.128849375,0.005017939,0.012006964,0.000884643,0.079698421,0.170810238,0.742150001,0.348626412,0.032817551,0.266652445,0.148769675,0.76057195,0.690870151,0.144141028,Friday
2870,4/10/2010,0.252525253,0.967350003,0.59073724,0.978042936,1.027538019,0.149229231,0.055775559,0.183540122,1.368250016,1.583800007,0.128862658,0.005008765,0.011990408,0.000891027,0.079512746,0.170254786,0.741200005,0.345500717,0.032841801,0.266652445,0.147579693,0.7612088,0.688231246,0.142295077,Monday
2871,5/10/2010,0.252684776,0.968750004,0.597300203,0.984058256,1.035732781,0.149229231,0.056465274,0.185638969,1.383450009,1.592300019,0.12891748,0.005115351,0.01203949,0.000884408,0.080069821,0.172043011,0.748400005,0.349797118,0.033217074,0.266652445,0.149454491,0.76057195,0.699251801,0.144997934,Tuesday
2872,6/10/2010,0.252525253,0.97555,0.594106464,0.989560141,1.037882719,0.149229231,0.056814954,0.186316888,1.388550006,1.589,0.128930777,0.005119672,0.012067093,0.000894454,0.080187318,0.172552132,0.7522,0.351327138,0.033485805,0.266652445,0.149044624,0.76347534,0.704225352,0.145653694,Wednesday
2873,7/10/2010,0.252684776,0.9828,0.592873659,0.985561524,1.034554107,0.149229231,0.056873116,0.18700677,1.394100015,1.59415,0.128935764,0.005085177,0.012150668,0.000897263,0.079655887,0.171983834,0.7504,0.351506204,0.033586689,0.266652445,0.15040308,0.766518473,0.701877522,0.145243282,Thursday
2874,8/10/2010,0.252684776,0.983650006,0.599592277,0.983574309,1.04020388,0.149790294,0.056860181,0.186872226,1.393400002,1.593150016,0.128919142,0.005051398,0.012217471,0.000892618,0.080453759,0.171500111,0.752100002,0.350078768,0.033453207,0.266652445,0.149723012,0.76289289,0.705467372,0.145723737,Friday
2875,11/10/2010,0.252684776,0.985150006,0.600132029,0.986533813,1.035840066,0.149947518,0.056621935,0.186315152,1.389500018,1.590550021,0.128899201,0.005076142,0.012183978,0.000895496,0.080453759,0.171062985,0.752600005,0.351382691,0.03347807,0.266677334,0.15008705,0.765579544,0.70783932,0.145496872,Monday
2876,12/10/2010,0.252844501,0.98355,0.600132029,0.988826263,1.042046579,0.149880096,0.056433409,0.18551671,1.383500003,1.578350013,0.128859337,0.005046809,0.012222698,0.000883783,0.080591867,0.169803792,0.752400004,0.349277868,0.033181693,0.266666667,0.149291611,0.763766898,0.704597499,0.145434449,Tuesday
2877,10/13/2010,0.253004428,0.991650009,0.603864734,0.997904401,1.04307917,0.149947518,0.05710207,0.187202816,1.395950011,1.58360001,0.128854356,0.005117314,0.012224939,0.000892299,0.08091335,0.172443525,0.762100005,0.355435497,0.033161996,0.266666667,0.150773847,0.766342248,0.710101189,0.146939975,Wednesday
2878,10/14/2010,0.253324889,0.99570001,0.601503759,0.997058677,1.048822697,0.150308132,0.057534089,0.188896655,1.408300016,1.601500003,0.128879266,0.005160758,0.012288031,0.000900171,0.08023364,0.174279789,0.759350002,0.36139571,0.033265693,0.266666667,0.152709059,0.773574689,0.711997152,0.147544854,Thursday
2879,10/15/2010,0.252844501,0.989100009,0.600132029,0.989658073,1.044768323,0.150557061,0.057134695,0.18791341,1.401150002,1.601200003,0.12888591,0.005091779,0.012292563,0.000899766,0.080464764,0.172760804,0.754800003,0.358031543,0.032987514,0.266666667,0.151261902,0.771783592,0.708466171,0.146864444,Friday
2880,10/18/2010,0.252844501,0.991700006,0.600384246,0.986436498,1.047230076,0.15048909,0.056968696,0.1872817,1.396700011,1.589900014,0.128880096,0.00505689,0.012317546,0.000893416,0.080747398,0.171541299,0.756800003,0.356150723,0.032856908,0.266659556,0.150549128,0.765433044,0.706464147,0.145715243,Monday
2881,10/19/2010,0.252684776,0.9723,0.59347181,0.968992248,1.026535954,0.15048909,0.056217675,0.18489073,1.37895,1.57255,0.128892555,0.00496204,0.012221951,0.000884564,0.079849245,0.169027416,0.74675,0.348596029,0.032630154,0.266663111,0.147599297,0.767400813,0.698689956,0.143531742,Tuesday
2882,10/20/2010,0.252684776,0.985450008,0.597621467,0.97599063,1.042535446,0.15037594,0.056950851,0.187297485,1.396850003,1.585550008,0.128832775,0.005064958,0.012356357,0.00088739,0.080612656,0.171414858,0.75335,0.353157226,0.032595055,0.266663111,0.150069032,0.764613679,0.702493853,0.144119215,Wednesday
2883,10/21/2010,0.252684776,0.9864,0.588235294,0.979959822,1.037183011,0.150534397,0.056958961,0.187740543,1.400000008,1.576800024,0.128807053,0.00510634,0.012316788,0.000885269,0.08066793,0.172115558,0.750800004,0.353663065,0.032733224,0.266663111,0.150924032,0.770445703,0.704970039,0.145392159,Thursday
2884,10/22/2010,0.252844501,0.980150002,0.584761125,0.974658869,1.02501025,0.150217816,0.05673437,0.186709983,1.392550019,1.567000008,0.128766418,0.005066754,0.012281995,0.000890472,0.080878012,0.172152596,0.745950003,0.351401212,0.032940789,0.266663111,0.15085004,0.767842746,0.700770848,0.143741151,Friday
2885,10/25/2010,0.252844501,0.99380001,0.585788765,0.981980655,1.029124215,0.15026296,0.057009293,0.187430885,1.397900005,1.572350011,0.128836095,0.005106991,0.012407718,0.000895817,0.081028084,0.172449472,0.753800002,0.354943475,0.033078628,0.266663111,0.151930659,0.774263482,0.705965408,0.14488554,Monday
2886,10/26/2010,0.252684776,0.9864,0.586579071,0.978904606,1.015744033,0.150082545,0.056220835,0.185944458,1.386900016,1.586750003,0.128891725,0.005043373,0.01230315,0.000895415,0.081028084,0.170430337,0.749950005,0.352491232,0.032833175,0.266663111,0.149041292,0.772558714,0.701262272,0.144119215,Tuesday
